REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,DEMTRALPG,1,2028,3.13
REGION1,DEMTRALPG,1,2029,3.17
REGION1,DEMTRALPG,1,2030,3.2
REGION1,DEMTRALPG,1,2031,3.21
REGION1,DEMTRALPG,1,2032,3.2
REGION1,DEMTRALPG,1,2033,3.16
REGION1,DEMTRALPG,1,2034,3.11
REGION1,DEMTRALPG,1,2035,3.03
REGION1,DEMTRALPG,1,2036,2.93
REGION1,DEMTRALPG,1,2037,2.81
REGION1,DEMTRALPG,1,2038,2.68
REGION1,DEMTRALPG,1,2039,2.52
REGION1,DEMTRALPG,1,2040,2.35
REGION1,DEMTRALPG,1,2041,2.603
REGION1,DEMTRALPG,1,2042,2.557
REGION1,DEMTRALPG,1,2043,2.511
REGION1,DEMTRALPG,1,2044,2.464
REGION1,DEMTRALPG,1,2045,2.418
REGION1,DEMTRALPG,1,2046,2.372
REGION1,DEMTRALPG,1,2047,2.326
REGION1,DEMTRALPG,1,2048,2.279
REGION1,DEMTRALPG,1,2049,2.233
REGION1,DEMTRALPG,1,2050,2.187
REGION1,DEMTRAELCB02,1,2020,1.24
REGION1,DEMTRAELCB02,1,2021,1.62
REGION1,DEMTRAELCB02,1,2022,2.08
REGION1,DEMTRAELCB02,1,2023,2.64
REGION1,DEMTRAELCB02,1,2024,3.26
REGION1,DEMTRAELCB02,1,2025,4.06
REGION1,DEMTRAELCB02,1,2026,4.87
REGION1,DEMTRAELCB02,1,2027,5.73
REGION1,DEMTRAELCB02,1,2028,6.61
REGION1,DEMTRAELCB02,1,2029,7.59
REGION1,DEMTRAELCB02,1,2030,8.69
REGION1,DEMTRAELCB02,1,2031,9.9
REGION1,DEMTRAELCB02,1,2032,11.25
REGION1,DEMTRAELCB02,1,2033,12.81
REGION1,DEMTRAELCB02,1,2034,14.36
REGION1,DEMTRAELCB02,1,2035,16.04
REGION1,DEMTRAELCB02,1,2036,17.85
REGION1,DEMTRAELCB02,1,2037,19.79
REGION1,DEMTRAELCB02,1,2038,21.92
REGION1,DEMTRAELCB02,1,2039,24.15
REGION1,DEMTRAELCB02,1,2040,26.42
REGION1,DEMTRAELCB02,1,2041,27.295
REGION1,DEMTRAELCB02,1,2042,29.069
REGION1,DEMTRAELCB02,1,2043,30.843
REGION1,DEMTRAELCB02,1,2044,32.616
REGION1,DEMTRAELCB02,1,2045,34.39
REGION1,DEMTRAELCB02,1,2046,36.164
REGION1,DEMTRAELCB02,1,2047,37.937
REGION1,DEMTRAELCB02,1,2048,39.711
REGION1,DEMTRAELCB02,1,2049,41.485
REGION1,DEMTRAELCB02,1,2050,43.259
REGION1,DEMPWRNGS,1,2044,-2.7754467e-08
REGION1,DEMPWRSURBC1,1,2024,0.13023156
REGION1,DEMPWRWND,1,2020,196.81429
REGION1,DEMPWRWND,1,2021,210.08401
REGION1,DEMPWRWND,1,2022,222.94713
REGION1,DEMPWRWND,1,2023,236.88218
REGION1,DEMPWRWND,1,2024,239.27808
REGION1,DEMPWRWND,1,2025,239.27808
REGION1,DEMPWRWND,1,2026,263.6367
REGION1,DEMPWRWND,1,2027,274.91041
REGION1,DEMPWRWND,1,2028,282.82049
REGION1,DEMPWRWND,1,2029,290.47183
REGION1,DEMPWRWND,1,2030,304.85044
REGION1,DEMPWRWND,1,2031,320.78149
REGION1,DEMPWRWND,1,2032,336.5647
REGION1,DEMPWRWND,1,2033,346.17508
REGION1,DEMPWRWND,1,2034,351.6456
REGION1,DEMPWRWND,1,2035,357.89235
REGION1,DEMPWRWND,1,2036,364.84139
REGION1,DEMPWRWND,1,2037,372.49273
REGION1,DEMPWRWND,1,2038,382.214
REGION1,DEMPWRWND,1,2039,392.04616
REGION1,DEMPWRWND,1,2040,401.91528
REGION1,DEMPWRWND,1,2041,410.49793
REGION1,DEMPWRWND,1,2042,419.35057
REGION1,DEMPWRWND,1,2043,428.19951
REGION1,DEMPWRWND,1,2044,437.04106
REGION1,DEMPWRWND,1,2045,445.89
REGION1,DEMPWRWND,1,2046,454.73525
REGION1,DEMPWRWND,1,2047,463.58419
REGION1,DEMPWRWND,1,2048,472.42944
REGION1,DEMPWRWND,1,2049,481.27838
REGION1,DEMPWRWND,1,2050,490.12362
REGION1,PWRWNDB01,1,2020,1.3098975
REGION1,PWRWNDB01,1,2021,1.3098982
REGION1,PWRWNDB01,1,2022,1.3098982
REGION1,PWRWNDB01,1,2023,1.3098982
REGION1,PWRWNDB01,1,2024,1.3098982
REGION1,PWRWNDB01,1,2025,1.3098982
REGION1,PWRWNDB01,1,2026,1.3098982
REGION1,PWRWNDB01,1,2027,1.3098982
REGION1,PWRWNDB01,1,2028,1.3098982
REGION1,PWRWNDB01,1,2029,1.3098982
REGION1,PWRWNDB01,1,2030,1.3098982
REGION1,PWRWNDB01,1,2031,1.3098982
REGION1,PWRWNDB01,1,2032,1.3098982
REGION1,PWRWNDB01,1,2033,1.3098982
REGION1,PWRWNDB01,1,2034,1.3098982
REGION1,PWRWNDB01,1,2035,1.3098982
REGION1,PWRWNDB01,1,2036,1.3098982
REGION1,PWRWNDB01,1,2049,-5.2542851e-07
REGION1,PWRWNDB02,1,2020,0.69398122
REGION1,PWRWNDB02,1,2021,0.69398122
REGION1,PWRWNDB02,1,2022,0.69398122
REGION1,PWRWNDB02,1,2023,0.69398122
REGION1,PWRWNDB02,1,2024,0.69398122
REGION1,PWRWNDB02,1,2025,0.69398122
REGION1,PWRWNDB02,1,2026,0.69398122
REGION1,PWRWNDB02,1,2027,0.69398122
REGION1,PWRWNDB02,1,2028,0.69398122
REGION1,PWRWNDB02,1,2029,0.69398122
REGION1,PWRWNDB02,1,2030,0.69398122
REGION1,PWRWNDB02,1,2031,0.69398122
REGION1,PWRWNDB02,1,2032,0.69398122
REGION1,PWRWNDB02,1,2033,0.69398122
REGION1,PWRWNDB02,1,2034,0.69398122
REGION1,PWRWNDB03,1,2020,1.6900773
REGION1,PWRWNDB03,1,2021,1.6900773
REGION1,PWRWNDB03,1,2022,1.6900764
REGION1,PWRWNDB03,1,2023,1.6900764
REGION1,PWRWNDB03,1,2024,1.6900765
REGION1,PWRWNDB03,1,2025,1.6900765
REGION1,PWRWNDB03,1,2026,1.6900765
REGION1,PWRWNDB03,1,2027,1.6900765
REGION1,PWRWNDB03,1,2028,1.6900765
REGION1,PWRWNDB03,1,2029,1.6900773
REGION1,PWRWNDB03,1,2030,1.6900773
REGION1,PWRWNDB03,1,2031,1.6900773
REGION1,PWRWNDB03,1,2032,1.6900773
REGION1,PWRWNDB03,1,2033,1.6900773
REGION1,PWRWNDB03,1,2034,1.6900773
REGION1,PWRWNDB03,1,2035,1.6900773
REGION1,PWRWNDB03,1,2036,1.6900773
REGION1,PWRWNDB03,1,2037,1.6900773
REGION1,PWRWNDB04,1,2020,1.9449312
REGION1,PWRWNDB04,1,2021,1.9449312
REGION1,PWRWNDB04,1,2022,1.9449312
REGION1,PWRWNDB04,1,2023,1.9449322
REGION1,PWRWNDB04,1,2024,1.9449322
REGION1,PWRWNDB04,1,2025,1.9449322
REGION1,PWRWNDB04,1,2026,1.9449322
REGION1,PWRWNDB04,1,2027,1.9449322
REGION1,PWRWNDB04,1,2028,1.9449322
REGION1,PWRWNDB04,1,2029,1.9449322
REGION1,PWRWNDB04,1,2030,1.9449322
REGION1,PWRWNDB04,1,2031,1.9449322
REGION1,PWRWNDB04,1,2032,1.9449322
REGION1,PWRWNDB04,1,2033,1.9449322
REGION1,PWRWNDB04,1,2034,1.9449322
REGION1,PWRWNDB04,1,2035,1.9449322
REGION1,PWRWNDB04,1,2036,1.9449322
REGION1,PWRWNDB04,1,2037,1.9449322
REGION1,PWRWNDB04,1,2038,1.9449322
REGION1,PWRWNDB04,1,2039,1.9449322
REGION1,PWRWNDB04,1,2040,1.9449322
REGION1,PWRWNDB04,1,2041,1.9449322
REGION1,PWRWNDB04,1,2042,1.9449322
REGION1,PWRWNDB04,1,2045,-7.0160263e-08
REGION1,PWRWNDB04,1,2047,9.5223744e-07
REGION1,PWRWNDB04,1,2049,-3.3909918e-07
REGION1,PWRWNDB05,1,2020,0.26835244
REGION1,PWRWNDB05,1,2021,0.26835163
REGION1,PWRWNDB05,1,2022,0.26835163
REGION1,PWRWNDB05,1,2023,0.26835163
REGION1,PWRWNDB05,1,2024,0.26835163
REGION1,PWRWNDB05,1,2025,0.26835163
REGION1,PWRWNDB05,1,2026,0.26835244
REGION1,PWRWNDB05,1,2027,0.26835244
REGION1,PWRWNDB05,1,2028,0.26835244
REGION1,PWRWNDB05,1,2029,0.26835244
REGION1,PWRWNDB05,1,2030,0.26835244
REGION1,PWRWNDB05,1,2031,0.26835244
REGION1,PWRWNDB05,1,2032,0.26835244
REGION1,PWRWNDB05,1,2033,0.26835244
REGION1,PWRWNDB05,1,2034,0.26835244
REGION1,PWRWNDB05,1,2035,0.26835244
REGION1,PWRWNDB05,1,2036,0.26835244
REGION1,PWRWNDB05,1,2037,0.26835244
REGION1,PWRWNDB05,1,2038,0.26835244
REGION1,PWRWNDB05,1,2039,0.26835244
REGION1,PWRWNDB05,1,2040,0.26835244
REGION1,PWRWNDB05,1,2041,0.26835244
REGION1,PWRWNDB05,1,2042,0.26835244
REGION1,PWRWNDB05,1,2043,0.26835244
REGION1,PWRWNDB05,1,2044,0.26835244
REGION1,PWRWNDB05,1,2047,-6.9886765e-08
REGION1,PWRWNDB06,1,2020,1.1251398
REGION1,PWRWNDB06,1,2021,1.1251401
REGION1,PWRWNDB06,1,2022,1.1251403
REGION1,PWRWNDB06,1,2023,1.1251411
REGION1,PWRWNDB06,1,2024,1.1251413
REGION1,PWRWNDB06,1,2025,1.1251413
REGION1,PWRWNDB06,1,2026,1.1251413
REGION1,PWRWNDB06,1,2027,1.1251413
REGION1,PWRWNDB06,1,2028,1.1251413
REGION1,PWRWNDB06,1,2029,1.1251413
REGION1,PWRWNDB06,1,2030,1.1251414
REGION1,PWRWNDB06,1,2031,1.1251414
REGION1,PWRWNDB06,1,2032,1.1251414
REGION1,PWRWNDB06,1,2033,1.1251414
REGION1,PWRWNDB06,1,2034,1.1251414
REGION1,PWRWNDB06,1,2035,1.1251414
REGION1,PWRWNDB06,1,2036,1.1251414
REGION1,PWRWNDB06,1,2037,1.1251414
REGION1,PWRWNDB06,1,2038,1.1251414
REGION1,PWRWNDB06,1,2039,-1.0222401e-08
REGION1,PWRWNDB06,1,2041,-1.0187378e-08
REGION1,PWRWNDB06,1,2042,-1.0153526e-08
REGION1,PWRWNDB06,1,2046,-3.0452146e-07
REGION1,PWRWNDB06,1,2047,7.4000167e-07
REGION1,PWRWNDB07,1,2020,0.23709146
REGION1,PWRWNDB07,1,2021,0.23709163
REGION1,PWRWNDB07,1,2022,0.23709171
REGION1,PWRWNDB07,1,2023,0.23709171
REGION1,PWRWNDB07,1,2024,0.23709171
REGION1,PWRWNDB07,1,2025,0.23709171
REGION1,PWRWNDB07,1,2026,0.23709171
REGION1,PWRWNDB07,1,2027,0.23709171
REGION1,PWRWNDB07,1,2028,0.23709171
REGION1,PWRWNDB07,1,2029,0.23709256
REGION1,PWRWNDB07,1,2030,0.23709266
REGION1,PWRWNDB07,1,2031,0.23709266
REGION1,PWRWNDB07,1,2032,0.23709266
REGION1,PWRWNDB07,1,2033,0.23709266
REGION1,PWRWNDB07,1,2034,0.23709266
REGION1,PWRWNDB07,1,2035,0.23709266
REGION1,PWRWNDB07,1,2036,0.23709266
REGION1,PWRWNDB07,1,2037,0.23709395
REGION1,PWRWNDB07,1,2038,0.23709395
REGION1,PWRWNDB07,1,2039,0.23709395
REGION1,PWRWNDB07,1,2040,0.23709395
REGION1,PWRWNDB07,1,2041,0.23709395
REGION1,PWRWNDB07,1,2042,0.23709396
REGION1,PWRWNDB07,1,2045,-1.8612713e-07
REGION1,PWRWNDB07,1,2047,-1.8612903e-07
REGION1,PWRWNDB07,1,2048,-1.8619826e-07
REGION1,PWRWNDB07,1,2049,-1.8623308e-07
REGION1,PWRWNDB07,1,2050,1.475467e-07
REGION1,PWRWNDB08,1,2020,0.25960435
REGION1,PWRWNDB08,1,2021,0.25960435
REGION1,PWRWNDB08,1,2022,0.25960435
REGION1,PWRWNDB08,1,2023,0.25960435
REGION1,PWRWNDB08,1,2024,0.25960435
REGION1,PWRWNDB08,1,2025,0.25960435
REGION1,PWRWNDB08,1,2026,0.25960435
REGION1,PWRWNDB08,1,2027,0.25960435
REGION1,PWRWNDB08,1,2028,0.25960435
REGION1,PWRWNDB08,1,2029,0.25960435
REGION1,PWRWNDB08,1,2030,0.25960435
REGION1,PWRWNDB08,1,2031,0.25960435
REGION1,PWRWNDB08,1,2032,0.25960435
REGION1,PWRWNDB08,1,2033,0.25960435
REGION1,PWRWNDB08,1,2034,0.25960435
REGION1,PWRWNDB08,1,2035,0.25960435
REGION1,PWRWNDB08,1,2036,0.25960435
REGION1,PWRWNDB08,1,2037,0.25960435
REGION1,PWRWNDB08,1,2038,0.25960435
REGION1,PWRWNDB08,1,2039,0.25960435
REGION1,PWRWNDB08,1,2040,0.25960435
REGION1,PWRWNDB08,1,2041,0.25960435
REGION1,PWRWNDB08,1,2042,0.25960435
REGION1,DEMPWRBIO,1,2024,12.754637
REGION1,PWRBIOB01,1,2024,0.23652
REGION1,PWRBIOB02,1,2024,1.6273859
REGION1,PWRBIOB03,1,2024,0.4541184
REGION1,PWRBIOB04,1,2024,0.63080553
REGION1,PWRBIOB05,1,2024,1.5264814
REGION1,DEMPWRSOL,1,2020,0.015681842
REGION1,DEMPWRSOL,1,2021,0.015681842
REGION1,DEMPWRSOL,1,2022,0.015681842
REGION1,DEMPWRSOL,1,2023,0.015681842
REGION1,DEMPWRSOL,1,2024,0.015681842
REGION1,DEMPWRSOL,1,2025,0.015681842
REGION1,DEMPWRSOL,1,2026,0.015681842
REGION1,DEMPWRSOL,1,2027,0.015681842
REGION1,DEMPWRSOL,1,2028,0.015681842
REGION1,DEMPWRSOL,1,2029,0.015681842
REGION1,DEMPWRSOL,1,2030,0.015681842
REGION1,DEMPWRSOL,1,2031,0.015681842
REGION1,DEMPWRSOL,1,2032,0.015681842
REGION1,DEMPWRSOL,1,2033,0.015681842
REGION1,DEMPWRSOL,1,2034,0.015681842
REGION1,DEMPWRSOL,1,2035,0.015681842
REGION1,DEMPWRSOL,1,2036,0.015681842
REGION1,DEMPWRSOL,1,2037,0.015681842
REGION1,DEMPWRSOL,1,2038,0.015681842
REGION1,DEMPWRSOL,1,2039,0.015681842
REGION1,DEMPWRSOL,1,2040,0.015681842
REGION1,PWRSOLB01,1,2020,0.0055024007
REGION1,PWRSOLB01,1,2021,0.0055024008
REGION1,PWRSOLB01,1,2022,0.0055024007
REGION1,PWRSOLB01,1,2023,0.0055024007
REGION1,PWRSOLB01,1,2024,0.0055024008
REGION1,PWRSOLB01,1,2025,0.0055024007
REGION1,PWRSOLB01,1,2026,0.0055024007
REGION1,PWRSOLB01,1,2027,0.0055024007
REGION1,PWRSOLB01,1,2028,0.0055024007
REGION1,PWRSOLB01,1,2029,0.0055024007
REGION1,PWRSOLB01,1,2030,0.0055024007
REGION1,PWRSOLB01,1,2031,0.0055024007
REGION1,PWRSOLB01,1,2032,0.0055024007
REGION1,PWRSOLB01,1,2033,0.0055024007
REGION1,PWRSOLB01,1,2034,0.0055024007
REGION1,PWRSOLB01,1,2035,0.0055024008
REGION1,PWRSOLB01,1,2036,0.0055024007
REGION1,PWRSOLB01,1,2037,0.0055024007
REGION1,PWRSOLB01,1,2038,0.0055024007
REGION1,PWRSOLB01,1,2039,0.0055024007
REGION1,PWRSOLB01,1,2040,0.0055024007
REGION1,DEMPWRHYD,1,2020,240.93302
REGION1,DEMPWRHYD,1,2021,240.93302
REGION1,DEMPWRHYD,1,2022,240.93302
REGION1,DEMPWRHYD,1,2023,240.93302
REGION1,DEMPWRHYD,1,2024,240.93302
REGION1,DEMPWRHYD,1,2025,253.81153
REGION1,DEMPWRHYD,1,2026,253.81153
REGION1,DEMPWRHYD,1,2027,253.81153
REGION1,DEMPWRHYD,1,2028,253.81153
REGION1,DEMPWRHYD,1,2029,253.81153
REGION1,DEMPWRHYD,1,2030,253.81153
REGION1,DEMPWRHYD,1,2031,253.81153
REGION1,DEMPWRHYD,1,2032,253.81153
REGION1,DEMPWRHYD,1,2033,253.81153
REGION1,DEMPWRHYD,1,2034,253.81153
REGION1,DEMPWRHYD,1,2035,253.81153
REGION1,DEMPWRHYD,1,2036,253.81153
REGION1,DEMPWRHYD,1,2037,253.81153
REGION1,DEMPWRHYD,1,2038,253.81153
REGION1,DEMPWRHYD,1,2039,253.81153
REGION1,DEMPWRHYD,1,2040,253.81153
REGION1,DEMPWRHYD,1,2041,253.81153
REGION1,DEMPWRHYD,1,2042,253.81153
REGION1,DEMPWRHYD,1,2043,253.81153
REGION1,DEMPWRHYD,1,2044,253.81153
REGION1,DEMPWRHYD,1,2045,253.81153
REGION1,DEMPWRHYD,1,2046,253.81153
REGION1,DEMPWRHYD,1,2047,253.81153
REGION1,DEMPWRHYD,1,2048,253.81153
REGION1,DEMPWRHYD,1,2049,253.81153
REGION1,DEMPWRHYD,1,2050,253.81153
REGION1,PWRHYDB01,1,2020,46.877791
REGION1,PWRHYDB01,1,2021,46.877791
REGION1,PWRHYDB01,1,2022,46.877791
REGION1,PWRHYDB01,1,2023,46.877791
REGION1,PWRHYDB01,1,2024,46.877791
REGION1,PWRHYDB01,1,2025,46.877791
REGION1,PWRHYDB01,1,2026,46.877791
REGION1,PWRHYDB01,1,2027,46.877791
REGION1,PWRHYDB01,1,2028,46.877791
REGION1,PWRHYDB01,1,2029,46.877791
REGION1,PWRHYDB01,1,2030,46.877791
REGION1,PWRHYDB01,1,2031,46.877791
REGION1,PWRHYDB01,1,2032,46.877791
REGION1,PWRHYDB01,1,2033,46.877791
REGION1,PWRHYDB01,1,2034,46.877791
REGION1,PWRHYDB01,1,2035,46.877791
REGION1,PWRHYDB01,1,2036,46.877791
REGION1,PWRHYDB01,1,2037,46.877791
REGION1,PWRHYDB01,1,2038,46.877791
REGION1,PWRHYDB01,1,2039,46.877791
REGION1,PWRHYDB01,1,2040,46.877791
REGION1,PWRHYDB01,1,2041,46.877791
REGION1,PWRHYDB01,1,2042,46.877791
REGION1,PWRHYDB01,1,2043,46.877791
REGION1,PWRHYDB01,1,2044,46.877791
REGION1,PWRHYDB01,1,2045,46.877791
REGION1,PWRHYDB01,1,2046,46.877791
REGION1,PWRHYDB01,1,2047,46.877791
REGION1,PWRHYDB01,1,2048,46.877791
REGION1,PWRHYDB01,1,2049,46.877791
REGION1,PWRHYDB01,1,2050,46.877791
REGION1,PWRHYDB02,1,2020,12.063655
REGION1,PWRHYDB02,1,2021,12.063655
REGION1,PWRHYDB02,1,2022,12.063655
REGION1,PWRHYDB02,1,2023,12.063655
REGION1,PWRHYDB02,1,2024,12.063655
REGION1,PWRHYDB02,1,2025,12.063655
REGION1,PWRHYDB02,1,2026,12.063655
REGION1,PWRHYDB02,1,2027,12.063655
REGION1,PWRHYDB02,1,2028,12.063655
REGION1,PWRHYDB02,1,2029,12.063655
REGION1,PWRHYDB02,1,2030,12.063655
REGION1,PWRHYDB02,1,2031,12.063655
REGION1,PWRHYDB02,1,2032,12.063655
REGION1,PWRHYDB02,1,2033,12.063655
REGION1,PWRHYDB02,1,2034,12.063655
REGION1,PWRHYDB02,1,2035,12.063655
REGION1,PWRHYDB02,1,2036,12.063655
REGION1,PWRHYDB02,1,2037,12.063655
REGION1,PWRHYDB02,1,2038,12.063655
REGION1,PWRHYDB02,1,2039,12.063655
REGION1,PWRHYDB02,1,2040,12.063655
REGION1,PWRHYDB02,1,2041,12.063655
REGION1,PWRHYDB02,1,2042,12.063655
REGION1,PWRHYDB02,1,2043,12.063655
REGION1,PWRHYDB02,1,2044,12.063655
REGION1,PWRHYDB02,1,2045,12.063655
REGION1,PWRHYDB02,1,2046,12.063655
REGION1,PWRHYDB02,1,2047,12.063655
REGION1,PWRHYDB02,1,2048,12.063655
REGION1,PWRHYDB02,1,2049,12.063655
REGION1,PWRHYDB02,1,2050,12.063655
REGION1,PWRHYDB03,1,2020,3.9681433
REGION1,PWRHYDB03,1,2021,3.9681433
REGION1,PWRHYDB03,1,2022,3.9681433
REGION1,PWRHYDB03,1,2023,3.9681433
REGION1,PWRHYDB03,1,2024,3.9681433
REGION1,PWRHYDB03,1,2025,3.9681433
REGION1,PWRHYDB03,1,2026,3.9681433
REGION1,PWRHYDB03,1,2027,3.9681433
REGION1,PWRHYDB03,1,2028,3.9681433
REGION1,PWRHYDB03,1,2029,3.9681433
REGION1,PWRHYDB03,1,2030,3.9681433
REGION1,PWRHYDB03,1,2031,3.9681433
REGION1,PWRHYDB03,1,2032,3.9681433
REGION1,PWRHYDB03,1,2033,3.9681433
REGION1,PWRHYDB03,1,2034,3.9681433
REGION1,PWRHYDB03,1,2035,3.9681433
REGION1,PWRHYDB03,1,2036,3.9681433
REGION1,PWRHYDB03,1,2037,3.9681433
REGION1,PWRHYDB03,1,2038,3.9681433
REGION1,PWRHYDB03,1,2039,3.9681433
REGION1,PWRHYDB03,1,2040,3.9681433
REGION1,PWRHYDB03,1,2041,3.9681433
REGION1,PWRHYDB03,1,2042,3.9681433
REGION1,PWRHYDB03,1,2043,3.9681433
REGION1,PWRHYDB03,1,2044,3.9681433
REGION1,PWRHYDB03,1,2045,3.9681433
REGION1,PWRHYDB03,1,2046,3.9681433
REGION1,PWRHYDB03,1,2047,3.9681433
REGION1,PWRHYDB03,1,2048,3.9681433
REGION1,PWRHYDB03,1,2049,3.9681433
REGION1,PWRHYDB03,1,2050,3.9681433
REGION1,PWRHYDB04,1,2020,11.689008
REGION1,PWRHYDB04,1,2021,11.689008
REGION1,PWRHYDB04,1,2022,11.689008
REGION1,PWRHYDB04,1,2023,11.689008
REGION1,PWRHYDB04,1,2024,11.689008
REGION1,PWRHYDB04,1,2025,11.689008
REGION1,PWRHYDB04,1,2026,11.689008
REGION1,PWRHYDB04,1,2027,11.689008
REGION1,PWRHYDB04,1,2028,11.689008
REGION1,PWRHYDB04,1,2029,11.689008
REGION1,PWRHYDB04,1,2030,11.689008
REGION1,PWRHYDB04,1,2031,11.689008
REGION1,PWRHYDB04,1,2032,11.689008
REGION1,PWRHYDB04,1,2033,11.689008
REGION1,PWRHYDB04,1,2034,11.689008
REGION1,PWRHYDB04,1,2035,11.689008
REGION1,PWRHYDB04,1,2036,11.689008
REGION1,PWRHYDB04,1,2037,11.689008
REGION1,PWRHYDB04,1,2038,11.689008
REGION1,PWRHYDB04,1,2039,11.689008
REGION1,PWRHYDB04,1,2040,11.689008
REGION1,PWRHYDB04,1,2041,11.689008
REGION1,PWRHYDB04,1,2042,11.689008
REGION1,PWRHYDB04,1,2043,11.689008
REGION1,PWRHYDB04,1,2044,11.689008
REGION1,PWRHYDB04,1,2045,11.689008
REGION1,PWRHYDB04,1,2046,11.689008
REGION1,PWRHYDB04,1,2047,11.689008
REGION1,PWRHYDB04,1,2048,11.689008
REGION1,PWRHYDB04,1,2049,11.689008
REGION1,PWRHYDB04,1,2050,11.689008
REGION1,PWRHYDB05,1,2020,0.74929536
REGION1,PWRHYDB05,1,2021,0.74929536
REGION1,PWRHYDB05,1,2022,0.74929536
REGION1,PWRHYDB05,1,2023,0.74929536
REGION1,PWRHYDB05,1,2024,0.74929536
REGION1,PWRHYDB05,1,2025,0.74929536
REGION1,PWRHYDB05,1,2026,0.74929536
REGION1,PWRHYDB05,1,2027,0.74929536
REGION1,PWRHYDB05,1,2028,0.74929536
REGION1,PWRHYDB05,1,2029,0.74929536
REGION1,PWRHYDB05,1,2030,0.74929536
REGION1,PWRHYDB05,1,2031,0.74929536
REGION1,PWRHYDB05,1,2032,0.74929536
REGION1,PWRHYDB05,1,2033,0.74929536
REGION1,PWRHYDB05,1,2034,0.74929536
REGION1,PWRHYDB05,1,2035,0.74929536
REGION1,PWRHYDB05,1,2036,0.74929536
REGION1,PWRHYDB05,1,2037,0.74929536
REGION1,PWRHYDB05,1,2038,0.74929536
REGION1,PWRHYDB05,1,2039,0.74929536
REGION1,PWRHYDB05,1,2040,0.74929536
REGION1,PWRHYDB05,1,2041,0.74929536
REGION1,PWRHYDB05,1,2042,0.74929536
REGION1,PWRHYDB05,1,2043,0.74929536
REGION1,PWRHYDB05,1,2044,0.74929536
REGION1,PWRHYDB05,1,2045,0.74929536
REGION1,PWRHYDB05,1,2046,0.74929536
REGION1,PWRHYDB05,1,2047,0.74929536
REGION1,PWRHYDB05,1,2048,0.74929536
REGION1,PWRHYDB05,1,2049,0.74929536
REGION1,PWRHYDB05,1,2050,0.74929536
REGION1,PWRHYDB06,1,2020,26.615596
REGION1,PWRHYDB06,1,2021,26.615596
REGION1,PWRHYDB06,1,2022,26.615596
REGION1,PWRHYDB06,1,2023,26.615596
REGION1,PWRHYDB06,1,2024,26.615596
REGION1,PWRHYDB06,1,2025,26.615596
REGION1,PWRHYDB06,1,2026,26.615596
REGION1,PWRHYDB06,1,2027,26.615596
REGION1,PWRHYDB06,1,2028,26.615596
REGION1,PWRHYDB06,1,2029,26.615596
REGION1,PWRHYDB06,1,2030,26.615596
REGION1,PWRHYDB06,1,2031,26.615596
REGION1,PWRHYDB06,1,2032,26.615596
REGION1,PWRHYDB06,1,2033,26.615596
REGION1,PWRHYDB06,1,2034,26.615596
REGION1,PWRHYDB06,1,2035,26.615596
REGION1,PWRHYDB06,1,2036,26.615596
REGION1,PWRHYDB06,1,2037,26.615596
REGION1,PWRHYDB06,1,2038,26.615596
REGION1,PWRHYDB06,1,2039,26.615596
REGION1,PWRHYDB06,1,2040,26.615596
REGION1,PWRHYDB06,1,2041,26.615596
REGION1,PWRHYDB06,1,2042,26.615596
REGION1,PWRHYDB06,1,2043,26.615596
REGION1,PWRHYDB06,1,2044,26.615596
REGION1,PWRHYDB06,1,2045,26.615596
REGION1,PWRHYDB06,1,2046,26.615596
REGION1,PWRHYDB06,1,2047,26.615596
REGION1,PWRHYDB06,1,2048,26.615596
REGION1,PWRHYDB06,1,2049,26.615596
REGION1,PWRHYDB06,1,2050,26.615596
REGION1,PWRHYDB07,1,2020,0.58694803
REGION1,PWRHYDB07,1,2021,0.58694803
REGION1,PWRHYDB07,1,2022,0.58694803
REGION1,PWRHYDB07,1,2023,0.58694803
REGION1,PWRHYDB07,1,2024,0.58694803
REGION1,PWRHYDB07,1,2025,0.58694803
REGION1,PWRHYDB07,1,2026,0.58694803
REGION1,PWRHYDB07,1,2027,0.58694803
REGION1,PWRHYDB07,1,2028,0.58694803
REGION1,PWRHYDB07,1,2029,0.58694803
REGION1,PWRHYDB07,1,2030,0.58694803
REGION1,PWRHYDB07,1,2031,0.58694803
REGION1,PWRHYDB07,1,2032,0.58694803
REGION1,PWRHYDB07,1,2033,0.58694803
REGION1,PWRHYDB07,1,2034,0.58694803
REGION1,PWRHYDB07,1,2035,0.58694803
REGION1,PWRHYDB07,1,2036,0.58694803
REGION1,PWRHYDB07,1,2037,0.58694803
REGION1,PWRHYDB07,1,2038,0.58694803
REGION1,PWRHYDB07,1,2039,0.58694803
REGION1,PWRHYDB07,1,2040,0.58694803
REGION1,PWRHYDB07,1,2041,0.58694803
REGION1,PWRHYDB07,1,2042,0.58694803
REGION1,PWRHYDB07,1,2043,0.58694803
REGION1,PWRHYDB07,1,2044,0.58694803
REGION1,PWRHYDB07,1,2045,0.58694803
REGION1,PWRHYDB07,1,2046,0.58694803
REGION1,PWRHYDB07,1,2047,0.58694803
REGION1,PWRHYDB07,1,2048,0.58694803
REGION1,PWRHYDB07,1,2049,0.58694803
REGION1,PWRHYDB07,1,2050,0.58694803
REGION1,PWRHYDB08,1,2020,9.1788682
